"municipality_name","street_key","street_name","housenumber","easting","northing"
"Stadt Flensburg","00068","Batteriestraße",,"527690374.00","6073294255.00"
"Stadt Flensburg","00241","Harniskai",,"528125579.00","6072553316.00"
"Stadt Flensburg","00241","Harniskai",,"528163018.00","6072531819.00"
"Stadt Flensburg","00241","Harniskai",,"528131835.00","6072500973.00"
"Stadt Flensburg","00439","Nikolaiallee",,"527255268.00","6069942962.00"
"Stadt Flensburg","00439","Nikolaiallee","48","527236089.00","6069911032.00"
"Stadt Flensburg","00439","Nikolaiallee","52","527222708.00","6069875719.00"
"Stadt Flensburg","00439","Nikolaiallee","54","527209006.00","6069841239.00"
"Stadt Flensburg","00439","Nikolaiallee","56","527193916.00","6069809050.00"
"Stadt Flensburg","00439","Nikolaiallee","66","527177333.00","6069775867.00"
"Stadt Flensburg","00439","Nikolaiallee","68","527155216.00","6069749190.00"
"Stadt Flensburg","00439","Nikolaiallee","72","527134006.00","6069719846.00"
"Stadt Flensburg","00667","Wilhelminental",,"527160479.00","6069664850.00"
"Stadt Flensburg","00667","Wilhelminental",,"527187790.00","6069696142.00"
"Stadt Flensburg","00667","Wilhelminental",,"527206191.00","6069719506.00"
"Stadt Flensburg","00667","Wilhelminental",,"527253166.00","6069767540.00"
"Stadt Flensburg","00667","Wilhelminental",,"527281373.00","6069786581.00"
"Stadt Flensburg","00667","Wilhelminental",,"527310370.00","6069803070.00"
"Stadt Flensburg","00667","Wilhelminental",,"527335488.00","6069815738.00"
"Stadt Flensburg","00667","Wilhelminental",,"527363523.00","6069826980.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530409118.00","6069627876.00"
"Stadt Flensburg","00517","Ringstraße",,"530426781.00","6069607524.00"
"Stadt Flensburg","00517","Ringstraße",,"530453051.00","6069574964.00"
"Stadt Flensburg","00517","Ringstraße",,"530472046.00","6069545899.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530437414.00","6069641892.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530467875.00","6069660000.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530496612.00","6069679441.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530524319.00","6069700717.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530551117.00","6069723638.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530576258.00","6069747413.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530600981.00","6069772411.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530625013.00","6069797415.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530649028.00","6069823043.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530673097.00","6069848413.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530696193.00","6069874570.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530718902.00","6069900830.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530746167.00","6069922738.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530760048.00","6069943989.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530776319.00","6069955929.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530805296.00","6069969384.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530794157.00","6069930070.00"
"Stadt Flensburg","00772","Hochfelder Landstraße",,"530809125.00","6069899368.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530820591.00","6069866267.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530823865.00","6069831145.00"
"Stadt Flensburg","00661","Werftstraße",,"527449989.00","6072473505.00"
"Stadt Flensburg","00661","Werftstraße",,"527446598.00","6072510117.00"
"Stadt Flensburg","00661","Werftstraße",,"527434890.00","6072548142.00"
"Stadt Flensburg","00661","Werftstraße",,"527458383.00","6072532930.00"
"Stadt Flensburg","00661","Werftstraße",,"527446215.00","6072581757.00"
"Stadt Flensburg","00661","Werftstraße",,"527419780.00","6072595189.00"
"Stadt Flensburg","00661","Werftstraße",,"527391978.00","6072635837.00"
"Stadt Flensburg","00212","Gasstraße",,"527429300.00","6072561239.00"
"Stadt Flensburg","00212","Gasstraße",,"527395275.00","6072553420.00"
"Stadt Flensburg","00212","Gasstraße",,"527364893.00","6072544217.00"
"Stadt Flensburg","00212","Gasstraße","1","527342191.00","6072537407.00"
"Stadt Flensburg","00661","Werftstraße",,"527391775.00","6072663458.00"
"Stadt Flensburg","00661","Werftstraße",,"527361553.00","6072686276.00"
"Stadt Flensburg","00661","Werftstraße",,"527332717.00","6072702901.00"
"Stadt Flensburg","00661","Werftstraße",,"527295796.00","6072740718.00"
"Stadt Flensburg","00661","Werftstraße",,"527291035.00","6072717514.00"
"Stadt Flensburg","00661","Werftstraße",,"527321400.00","6072689859.00"
"Stadt Flensburg","00661","Werftstraße",,"527361448.00","6072665086.00"
"Stadt Flensburg","00310","Käte-Lassen-Weg",,"528984142.00","6071341124.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529471739.00","6072003100.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529478964.00","6071977590.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529450551.00","6071988550.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529452684.00","6072008392.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529436615.00","6072031835.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529418153.00","6072056706.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529451743.00","6072029457.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529437249.00","6072049656.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529419025.00","6072074709.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529401591.00","6072098659.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529384132.00","6072123189.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529366044.00","6072129261.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529383176.00","6072105491.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529399967.00","6072082226.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529364408.00","6072151390.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529348990.00","6072171653.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529347645.00","6072152207.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529316642.00","6072217035.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529298931.00","6072245818.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529287626.00","6072270473.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529311061.00","6072200042.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529299476.00","6072230074.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529281589.00","6072254805.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529270428.00","6072283742.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529272228.00","6072299906.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529272603.00","6072316201.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528705037.00","6069813072.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528727572.00","6069832337.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528742062.00","6069853106.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528751160.00","6069872165.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528733217.00","6069889586.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528715208.00","6069915898.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528710103.00","6069949532.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528706458.00","6069986008.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528702381.00","6070021269.00"
"Stadt Flensburg","00800","Segelfalterhof",,"524709146.00","6067833364.00"
"Stadt Flensburg","00800","Segelfalterhof",,"524677012.00","6067793430.00"
"Stadt Flensburg","00800","Segelfalterhof",,"524700219.00","6067822042.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530840797.00","6069567200.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530838773.00","6069601165.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530836715.00","6069635271.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530834686.00","6069669039.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530832855.00","6069699471.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530830868.00","6069732293.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530828971.00","6069765298.00"
"Stadt Flensburg","00631","Tastruper Weg",,"530826921.00","6069798288.00"
"Stadt Flensburg","00795","Fitisring",,"530813697.00","6069688336.00"
"Stadt Flensburg","00795","Fitisring",,"530790037.00","6069688994.00"
"Stadt Flensburg","00795","Fitisring",,"530761985.00","6069683095.00"
"Stadt Flensburg","00795","Fitisring",,"530762613.00","6069664054.00"
"Stadt Flensburg","00795","Fitisring",,"530753469.00","6069692952.00"
"Stadt Flensburg","00795","Fitisring",,"530766054.00","6069695773.00"
"Stadt Flensburg","00795","Fitisring",,"530759129.00","6069715181.00"
"Stadt Flensburg","00795","Fitisring",,"530757990.00","6069736074.00"
"Stadt Flensburg","00795","Fitisring",,"530756597.00","6069752541.00"
"Stadt Flensburg","00795","Fitisring",,"530735823.00","6069761211.00"
"Stadt Flensburg","00795","Fitisring",,"530712010.00","6069770096.00"
"Stadt Flensburg","00795","Fitisring",,"530685940.00","6069779786.00"
"Stadt Flensburg","00795","Fitisring",,"530673440.00","6069768162.00"
"Stadt Flensburg","00795","Fitisring",,"530663445.00","6069756732.00"
"Stadt Flensburg","00795","Fitisring",,"530653211.00","6069740283.00"
"Stadt Flensburg","00795","Fitisring",,"530686087.00","6069718064.00"
"Stadt Flensburg","00795","Fitisring",,"530668111.00","6069727734.00"
"Stadt Flensburg","00795","Fitisring",,"530706595.00","6069708585.00"
"Stadt Flensburg","00795","Fitisring",,"530729370.00","6069699926.00"
"Stadt Flensburg","00795","Fitisring",,"530731528.00","6069673045.00"
"Stadt Flensburg","00795","Fitisring",,"530688898.00","6069688837.00"
"Stadt Flensburg","00421","Munketoft",,"527790745.00","6070162977.00"
"Stadt Flensburg","00267","Husumer Straße",,"527763079.00","6070149202.00"
"Stadt Flensburg","00512","Rude",,"527673772.00","6069684776.00"
"Stadt Flensburg","00448","Nordstraße",,"529549138.00","6071758439.00"
"Stadt Flensburg","00448","Nordstraße",,"529552247.00","6071747943.00"
"Stadt Flensburg","00448","Nordstraße",,"529489862.00","6071771619.00"
"Stadt Flensburg","00448","Nordstraße",,"529430884.00","6071783531.00"
"Stadt Flensburg","00448","Nordstraße",,"529371782.00","6071793974.00"
"Stadt Flensburg","00448","Nordstraße",,"529311605.00","6071800074.00"
"Stadt Flensburg","00448","Nordstraße",,"529252405.00","6071801724.00"
"Stadt Flensburg","00448","Nordstraße",,"529192782.00","6071799464.00"
"Stadt Flensburg","00448","Nordstraße",,"529010950.00","6071791426.00"
"Stadt Flensburg","00448","Nordstraße",,"529070870.00","6071794001.00"
"Stadt Flensburg","00448","Nordstraße",,"529132429.00","6071796848.00"
"Stadt Flensburg","00448","Nordstraße",,"528951020.00","6071788898.00"
"Stadt Flensburg","00448","Nordstraße",,"528892331.00","6071789873.00"
"Stadt Flensburg","00448","Nordstraße",,"528835663.00","6071803877.00"
"Stadt Flensburg","00448","Nordstraße",,"528773691.00","6071810514.00"
"Stadt Flensburg","00448","Nordstraße",,"528714310.00","6071800609.00"
"Stadt Flensburg","00448","Nordstraße",,"528657596.00","6071786826.00"
"Stadt Flensburg","00448","Nordstraße",,"528480520.00","6071751992.00"
"Stadt Flensburg","00448","Nordstraße",,"528420413.00","6071746059.00"
"Stadt Flensburg","00448","Nordstraße",,"528603382.00","6071778819.00"
"Stadt Flensburg","00448","Nordstraße",,"528539181.00","6071764563.00"
"Stadt Flensburg","00448","Nordstraße",,"528365164.00","6071742676.00"
"Stadt Flensburg","00448","Nordstraße",,"528307584.00","6071728627.00"
"Stadt Flensburg","00448","Nordstraße",,"528261091.00","6071708446.00"
"Stadt Flensburg","00448","Nordstraße",,"528281518.00","6071716290.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530988578.00","6069825081.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531017179.00","6069835716.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531028918.00","6069814060.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531039555.00","6069794179.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531050356.00","6069774324.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531032251.00","6069777830.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531011186.00","6069771650.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530983380.00","6069764229.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530962261.00","6069759410.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530936333.00","6069755769.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530912440.00","6069751123.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530898747.00","6069752004.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530895521.00","6069773063.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530897922.00","6069731410.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530894270.00","6069796413.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530902132.00","6069807175.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530919476.00","6069810717.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530945044.00","6069816029.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530964697.00","6069820133.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530899493.00","6069704175.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530917179.00","6069695096.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530900130.00","6069681291.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530929560.00","6069633173.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530979025.00","6069638868.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531013434.00","6069643903.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531052960.00","6069650612.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531101600.00","6069673279.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531114784.00","6069646411.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531060741.00","6069755096.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531079306.00","6069719226.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531091886.00","6069693246.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531097289.00","6069665052.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531130305.00","6069644511.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531125175.00","6069627756.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531063571.00","6069628293.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531017384.00","6069620258.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530971892.00","6069614366.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530925100.00","6069611911.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531075942.00","6069655174.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531029080.00","6069646469.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530957222.00","6069636104.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530913655.00","6069631394.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530904601.00","6069633384.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530901394.00","6069656570.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531058422.00","6069723991.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531037483.00","6069718013.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"531010631.00","6069713853.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530991256.00","6069707499.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530964088.00","6069701986.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530939979.00","6069700636.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530892762.00","6069692268.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530867640.00","6069690739.00"
"Stadt Flensburg","00798","Zur Adelbybek",,"530839137.00","6069689447.00"
